A,K,VLL,ELBO,ARI,Clusters,BIC
29.68619047,152.5270663,-1472202.26,1.78545E+13,0.3930508,4,12182389.73
265.9523561,1514.385507,-1166276.753,1.78545E+13,0.562832162,2,6951543.808
1320.307685,1090.310978,-3696608.784,1.78545E+13,0.562832162,2,12012207.87
218.0657994,575.597916,-1833037.59,1.78545E+13,0.562832162,2,8285065.483
612.1478505,127.8579674,-7459669.421,1.78545E+13,0.562832162,2,19538329.14
1925.833274,45.1741456,-15094973.95,1.78545E+13,0.562832162,2,34808938.2
1565.582417,1776.396475,-2985775.241,1.78545E+13,0.562832162,2,10590540.78
1824.714709,794.6574773,-5375086.762,1.78545E+13,0.562832162,2,15369163.83
971.8610379,330.5375132,-6608635.772,1.78545E+13,0.562832162,2,17836261.85
1353.965556,1502.716065,-3061914.021,1.78545E+13,0.562832162,2,10742818.34
1250.564595,1361.495192,-3117383.771,1.78545E+13,0.562832162,2,10853757.84
1403.022148,463.3934325,-6662962.046,1.78545E+13,0.562832162,2,17944914.39
1663.683131,355.460694,-8572757.986,1.78545E+13,0.562832162,2,21764506.27
776.7687009,1219.369819,-2533196.553,1.78545E+13,0.562832162,2,9685383.409
454.524318,742.3681372,-2476391.628,1.78545E+13,0.562832162,2,9571773.559
419.8848827,1330.632945,-1644514.524,1.78545E+13,0.562832162,2,7908019.35
1842.493196,1752.610543,-3260673.932,1.78545E+13,0.562832162,2,11140338.16
1291.162893,1909.628814,-2588738.854,1.78545E+13,0.562832162,2,9796468.009
405.3520282,1478.410954,-1514071.007,1.78545E+13,0.562832162,2,7647132.317
1151.305241,1626.512074,-2671840.282,1.78545E+13,0.562832162,2,9962670.866
1857.242549,1733.978415,-3294014.687,1.78545E+13,0.562832162,2,11207019.67
1009.748494,630.7858989,-4533656.147,1.78545E+13,0.562832162,2,13686302.6
1760.623258,160.7680963,-13011204.17,1.78545E+13,0.562832162,2,30641398.63
105.5713478,1703.769809,-706766.7269,1.78545E+13,0.445780022,3,8342021.209
709.8352971,256.8073374,-6223638.403,1.78545E+13,0.562832162,2,17066267.11
715.9467906,1504.97796,-2120956.766,1.78545E+13,0.562832162,2,8860903.834
665.744738,265.9741439,-5864209.1,1.78545E+13,0.562832162,2,16347408.5
1822.802179,1586.016418,-3445307.146,1.78545E+13,0.562832162,2,11509604.59
1521.231372,1999.162994,-2747202.925,1.78545E+13,0.562832162,2,10113396.15
1403.036771,48.14097555,-12973777.13,1.78545E+13,0.562832162,2,30566544.57
1601.300362,823.4414395,-4917528.654,1.78545E+13,0.562832162,2,14454047.61
1291.31388,1485.676553,-3005851.206,1.78545E+13,0.562832162,2,10630692.71
581.0751266,1430.580689,-1924331.675,1.78545E+13,0.562832162,2,8467653.652
1234.47504,1297.916705,-3189165.977,1.78545E+13,0.562832162,2,10997322.25
1563.805758,197.2466492,-11274361.67,1.78545E+13,0.562832162,2,27167713.64
1148.732702,1312.525446,-3042648.58,1.78545E+13,0.562832162,2,10704287.46
1373.123059,371.4355611,-7541433.654,1.78545E+13,0.562832162,2,19701857.61
984.1958055,1824.585924,-2285853.254,1.78545E+13,0.562832162,2,9190696.81
1874.24545,263.7701548,-10750999.58,1.78545E+13,0.562832162,2,26120989.46
719.9240967,505.3674028,-4243905.361,1.78545E+13,0.562832162,2,13106801.02
1911.510514,797.514475,-5484391.252,1.78545E+13,0.562832162,2,15587772.81
716.819303,780.3405899,-3204032.127,1.78545E+13,0.562832162,2,11027054.56
1088.971571,859.5868426,-3872035.216,1.78545E+13,0.562832162,2,12363060.73
150.2702279,961.5676818,-1106270.892,1.78545E+13,0.450581911,3,9141029.539
672.6263544,378.1603903,-4852172.425,1.78545E+13,0.562832162,2,14323335.15
1078.357741,1947.200422,-2319286.864,1.78545E+13,0.562832162,2,9257564.03
1739.87229,347.8071019,-8883388.081,1.78545E+13,0.562832162,2,22385766.46
1192.392527,370.5750618,-6975930.021,1.78545E+13,0.562832162,2,18570850.34
874.296401,990.8414192,-3102645.613,1.78545E+13,0.562832162,2,10824281.53
956.7467692,70.18068532,-10768016.76,1.78545E+13,0.562832162,2,26155023.82
955.1138081,1580.442881,-2444332.602,1.78545E+13,0.562832162,2,9507655.506
1366.237622,1725.076659,-2831132.688,1.78545E+13,0.562832162,2,10281255.68
267.5508411,1458.415151,-1194598.607,1.78545E+13,0.562832162,2,7008187.516
1130.943358,0.614948489,32123.29486,1.78545E+13,0.562832162,2,4554743.712
850.7589372,1179.045763,-2732906.578,1.78545E+13,0.562832162,2,10084803.46
1998.403904,1773.70835,-3363241.384,1.78545E+13,0.562832162,2,11345473.07
1683.405039,1142.635759,-4071863.126,1.78545E+13,0.562832162,2,12762716.55
1838.581143,494.9415941,-7352048.388,1.78545E+13,0.562832162,2,19323087.08
1986.133114,1839.624773,-3281987.704,1.78545E+13,0.562832162,2,11182965.71
431.6009721,188.1442906,-5174069.201,1.78545E+13,0.534778941,3,17276626.16
1814.74825,1005.484192,-4591525.147,1.78545E+13,0.562832162,2,13802040.6
1022.56085,1529.697,-2592648.941,1.78545E+13,0.562832162,2,9804288.183
194.9601407,1004.850206,-1235915.061,1.78545E+13,0.488519575,3,9400317.877
967.1126111,1138.96514,-3013906.665,1.78545E+13,0.562832162,2,10646803.63
1303.443481,842.684462,-4341045.47,1.78545E+13,0.562832162,2,13301081.24
1274.67586,1206.302521,-3399271.869,1.78545E+13,0.562832162,2,11417534.04
18.93749421,877.3523781,-629521.1765,1.78545E+13,0.392059079,4,10497027.56
1375.692409,1493.24648,-3099949.957,1.78545E+13,0.562832162,2,10818890.21
1513.995976,1086.959517,-3983756,1.78545E+13,0.562832162,2,12586502.3
1328.257862,1867.084043,-2662637.905,1.78545E+13,0.562832162,2,9944266.112
1728.241897,115.7290471,-14215859.19,1.78545E+13,0.562832162,2,33050708.69
513.0162,1403.755307,-1802387.585,1.78545E+13,0.562832162,2,8223765.471
485.3455142,1143.98359,-1969790.892,1.78545E+13,0.562832162,2,8558572.086
1387.090858,45.33103286,-12733040.03,1.78545E+13,0.562832162,2,30085070.36
778.3147352,1790.055012,-2015087.95,1.78545E+13,0.562832162,2,8649166.201
544.6224682,1975.592484,-1539657.609,1.78545E+13,0.562832162,2,7698305.52
1643.903623,1979.718438,-2872375.089,1.78545E+13,0.562832162,2,10363740.48
995.1535109,1660.960681,-2430108.346,1.78545E+13,0.562832162,2,9479206.993
593.616895,995.6578847,-2436220.759,1.78545E+13,0.562832162,2,9491431.82
710.0342755,1583.244176,-2048034.888,1.78545E+13,0.562832162,2,8715060.079
1070.228852,1471.348794,-2724414.032,1.78545E+13,0.562832162,2,10067818.37
1514.597398,296.7476513,-9047758.812,1.78545E+13,0.562832162,2,22714507.93
625.2646233,1570.587514,-1904919.944,1.78545E+13,0.562832162,2,8428830.189
913.491601,26.49489,-8272108.016,1.78545E+13,0.562832162,2,21163206.33
696.4972907,324.6108941,-5420063.904,1.78545E+13,0.562832162,2,15459118.11
1838.751235,1899.610581,-3106447.859,1.78545E+13,0.562832162,2,10831886.02
314.4884947,1708.000995,-1202462.623,1.78545E+13,0.562832162,2,7023915.548
277.0098411,187.1660457,-3863578.607,1.78545E+13,0.548412007,3,14655644.97
735.9950208,1824.178623,-1928265.49,1.78545E+13,0.562832162,2,8475521.281
1407.858478,669.7908748,-5264129.964,1.78545E+13,0.562832162,2,15147250.23
636.9942601,1678.844304,-1853566.616,1.78545E+13,0.562832162,2,8326123.533
1467.254674,1817.260834,-2849930.214,1.78545E+13,0.562832162,2,10318850.73
891.2117912,1606.518698,-2324871.081,1.78545E+13,0.562832162,2,9268732.464
919.3462866,1426.032926,-2543535.252,1.78545E+13,0.562832162,2,9706060.805
248.6431364,566.6733272,-2002196.638,1.78545E+13,0.562832162,2,8623383.578
1597.829932,970.240211,-4410208.342,1.78545E+13,0.562832162,2,13439406.99
656.2161524,1596.886281,-1942802.869,1.78545E+13,0.562832162,2,8504596.04
1800.970738,1187.576286,-4106625.676,1.78545E+13,0.562832162,2,12832241.65
1218.227828,1126.133138,-3464037.977,1.78545E+13,0.562832162,2,11547066.26
222.1419797,201.453127,-3253775.78,1.78545E+13,0.548412007,3,13436039.32
1170.109832,1234.230372,-3195310.116,1.78545E+13,0.562832162,2,11009610.53
686.7299765,1533.76012,-2044993.236,1.78545E+13,0.562832162,2,8708976.773
1828.387107,1045.062571,-4493609.938,1.78545E+13,0.562832162,2,13606210.18
912.0382383,206.1688742,-8102701.283,1.78545E+13,0.562832162,2,20824392.87
911.7306552,620.1816725,-4311588.856,1.78545E+13,0.562832162,2,13242168.01
1036.602374,648.2581326,-4523466.058,1.78545E+13,0.562832162,2,13665922.42
133.5349102,829.97398,-1134045.859,1.78545E+13,0.463004286,3,9196579.472
1714.21983,1527.097966,-3422272.369,1.78545E+13,0.562832162,2,11463535.04
492.6950421,615.7382416,-2936103.372,1.78545E+13,0.562832162,2,10491197.05
1734.107424,43.35297408,-14189516.31,1.78545E+13,0.562832162,2,32998022.91
1823.852352,187.3274284,-12473206.31,1.78545E+13,0.562832162,2,29565402.93
121.9904313,519.9271777,-1415750.039,1.78545E+13,0.419616004,4,12069485.29
1382.583676,917.1647707,-4240573.236,1.78545E+13,0.562832162,2,13100136.77
1995.232003,952.9674436,-4976526.132,1.78545E+13,0.562832162,2,14572042.57
1401.048297,254.5216145,-9412817.783,1.78545E+13,0.562832162,2,23444625.87
1511.496472,1194.258435,-3746619.566,1.78545E+13,0.562832162,2,12112229.43
1707.894677,577.982462,-6412447.691,1.78545E+13,0.562832162,2,17443885.68
1907.522899,1902.358556,-3158148.289,1.78545E+13,0.562832162,2,10935286.88
485.2104641,563.670105,-3073631.549,1.78545E+13,0.562832162,2,10766253.4
1528.445836,15.43036053,-8158472.298,1.78545E+13,0.562832162,2,20935934.9
1916.183132,945.6580002,-4906994.636,1.78545E+13,0.562832162,2,14432979.57
1737.476938,905.0994644,-4815240.403,1.78545E+13,0.562832162,2,14249471.11
1191.16836,1432.755808,-2940598.109,1.78545E+13,0.562832162,2,10500186.52
1837.97399,302.9501365,-9880092.937,1.78545E+13,0.562832162,2,24379176.18
160.5020157,1936.261719,-794494.6808,1.78545E+13,0.456326504,3,8517477.117
1853.061623,345.6371447,-9200597.456,1.78545E+13,0.562832162,2,23020185.21
85.60230935,1900.355929,-625808.9181,1.78545E+13,0.415216577,4,10489603.04
1562.637103,1695.889521,-3066319.334,1.78545E+13,0.562832162,2,10751628.97
917.1576047,1306.922352,-2679875.531,1.78545E+13,0.562832162,2,9978741.364
1466.840312,1390.951975,-3350180.241,1.78545E+13,0.562832162,2,11319350.78
456.0182285,1065.316065,-1979195.548,1.78545E+13,0.562832162,2,8577381.398
1581.708075,422.7131929,-7521391.151,1.78545E+13,0.562832162,2,19661772.6
1373.521982,1085.493057,-3787164.775,1.78545E+13,0.562832162,2,12193319.85
581.81656,1862.571374,-1654729.218,1.78545E+13,0.562832162,2,7928448.738
566.4339565,1319.750717,-1987951.621,1.78545E+13,0.562832162,2,8594893.545
563.2985149,1100.802179,-2213911.754,1.78545E+13,0.562832162,2,9046813.81
1205.349844,524.9703726,-5656941.68,1.78545E+13,0.562832162,2,15932873.66
632.0654302,1908.015745,-1716330.644,1.78545E+13,0.562832162,2,8051651.589
690.5761897,1870.553008,-1830114.975,1.78545E+13,0.562832162,2,8279220.251
515.0582234,1419.909556,-1794635.914,1.78545E+13,0.562832162,2,8208262.13
479.8288654,851.6585268,-2350299.71,1.78545E+13,0.562832162,2,9319589.721
1541.774253,1736.977132,-3002298.66,1.78545E+13,0.562832162,2,10623587.62
269.4220385,1420.267788,-1217024.921,1.78545E+13,0.562832162,2,7053040.143
517.4410887,8.922511201,-2802419.033,1.78545E+13,0.562832162,2,10223828.37
1637.566694,613.6240296,-6036471.092,1.78545E+13,0.562832162,2,16691932.49
1396.580762,171.0731246,-11246730.44,1.78545E+13,0.562832162,2,27112451.19
1660.764356,1568.784462,-3313947.746,1.78545E+13,0.562832162,2,11246885.79
1473.546473,448.8102801,-6980155.486,1.78545E+13,0.562832162,2,18579301.27
215.9723866,1364.602412,-1100263.748,1.78545E+13,0.479113961,3,9129015.252
1407.115885,1469.199157,-3168678.93,1.78545E+13,0.562832162,2,10956348.16
958.4824076,1914.590493,-2190259.957,1.78545E+13,0.562832162,2,8999510.217
234.992494,1134.653406,-1278512.247,1.78545E+13,0.562832162,2,7176014.795
1723.409532,1656.236996,-3265885.429,1.78545E+13,0.562832162,2,11150761.16
5.595446786,1824.928408,-439915.9411,1.78545E+13,0.361033808,6,14736812
35.10108487,1769.478041,-517661.7479,1.78545E+13,0.39354645,4,10273308.7
626.7667243,1678.042227,-1835967.45,1.78545E+13,0.562832162,2,8290925.201
374.3560549,1738.521459,-1318681.856,1.78545E+13,0.562832162,2,7256354.014
834.7135653,1653.835214,-2198963.269,1.78545E+13,0.562832162,2,9016916.84
342.5578362,1201.328318,-1542845.718,1.78545E+13,0.562832162,2,7704681.738
177.3943151,1330.716796,-1006169.18,1.78545E+13,0.488519575,3,8940826.115
808.2916898,494.0811591,-4629467.728,1.78545E+13,0.562832162,2,13877925.76
1932.747325,1490.701086,-3680036.344,1.78545E+13,0.562832162,2,11979062.99
1506.163974,1256.840194,-3620128.955,1.78545E+13,0.562832162,2,11859248.21
1781.530134,1709.096204,-3256968.673,1.78545E+13,0.562832162,2,11132927.65
1679.997186,98.39073189,-14454918.79,1.78545E+13,0.488519575,3,35838325.33
213.8606076,1115.15599,-1224976.691,1.78545E+13,0.521953836,3,9378441.137
623.1283543,1480.406961,-1968208.94,1.78545E+13,0.562832162,2,8555408.182
1690.855509,878.4355127,-4844623.681,1.78545E+13,0.562832162,2,14308237.66
517.3568418,1533.719073,-1720223.463,1.78545E+13,0.562832162,2,8059437.228
959.7686208,1018.244809,-3222939.294,1.78545E+13,0.562832162,2,11064868.89
368.8406732,1323.432085,-1524412.687,1.78545E+13,0.562832162,2,7667815.676
1047.536739,259.5653579,-7886609.443,1.78545E+13,0.562832162,2,20392209.19
1721.527412,163.8154698,-12775244.32,1.78545E+13,0.562832162,2,30169478.95
1594.618242,257.4838176,-10029416.69,1.78545E+13,0.562832162,2,24677823.67
746.6766484,1604.214548,-2094775.016,1.78545E+13,0.562832162,2,8808540.334
1616.729285,910.1800333,-4626562.999,1.78545E+13,0.562832162,2,13872116.3
917.1735424,739.5806985,-3859616.802,1.78545E+13,0.562832162,2,12338223.91
1886.814743,1523.411229,-3590057.492,1.78545E+13,0.562832162,2,11799105.29
1792.634528,421.9401881,-8026485.881,1.78545E+13,0.562832162,2,20671962.06
569.7096622,251.6137149,-5447798.452,1.78545E+13,0.562832162,2,15514587.21
1118.792975,753.2057901,-4287582.775,1.78545E+13,0.562832162,2,13194155.85
1421.110317,59.53127219,-13459137.67,1.78545E+13,0.562832162,2,31537265.65
1343.812633,500.8501456,-6195295.632,1.78545E+13,0.562832162,2,17009581.57
1298.22591,43.29277249,-12140003.08,1.78545E+13,0.562832162,2,28898996.47
1073.318618,1578.779236,-2614983.617,1.78545E+13,0.562832162,2,9848957.536
1430.353102,1680.794787,-2945489.329,1.78545E+13,0.562832162,2,10509968.96
839.8218382,343.6562207,-5907343.883,1.78545E+13,0.562832162,2,16433678.07
756.9775752,227.5748132,-6884424.803,1.78545E+13,0.562832162,2,18387839.91
1286.986359,91.27015596,-12641810.06,1.78545E+13,0.562832162,2,29902610.42
1605.269809,499.510902,-6824958.984,1.78545E+13,0.562832162,2,18268908.27
1846.51228,1724.751812,-3295435.272,1.78545E+13,0.562832162,2,11209860.84
334.4013139,1351.694742,-1419708.222,1.78545E+13,0.562832162,2,7458406.746
199.0758161,554.810238,-1776267.997,1.78545E+13,0.562832162,2,8171526.295
216.1257586,1246.757996,-1156970.213,1.78545E+13,0.521953836,3,9242428.181
522.964322,1166.112142,-2039658.063,1.78545E+13,0.562832162,2,8698306.427
273.4330464,767.1425691,-1763913.451,1.78545E+13,0.562832162,2,8146817.203
1218.289731,1286.157638,-3184156.405,1.78545E+13,0.562832162,2,10987303.11
1881.781151,1213.686419,-4136406.328,1.78545E+13,0.562832162,2,12891802.96
554.9107947,1587.153041,-1760322.448,1.78545E+13,0.562832162,2,8139635.197
253.7323334,1671.210841,-1077800.299,1.78545E+13,0.562832162,2,6774590.899
719.6043803,234.0892526,-6574631.3,1.78545E+13,0.562832162,2,17768252.9
684.4622556,1687.192444,-1930387.582,1.78545E+13,0.562832162,2,8479765.466
1653.754496,682.4635527,-5658088.762,1.78545E+13,0.562832162,2,15935167.83
1886.385481,1519.460369,-3595415.14,1.78545E+13,0.562832162,2,11809820.58
276.1440193,1271.180686,-1313889.194,1.78545E+13,0.562832162,2,7246768.689
1427.745658,1368.97395,-3336044.241,1.78545E+13,0.562832162,2,11291078.78
1515.45836,200.6673701,-11004293.5,1.78545E+13,0.562832162,2,26627577.31
1097.46283,1709.698917,-2525422.165,1.78545E+13,0.562832162,2,9669834.631
707.1297458,649.0035768,-3577778.143,1.78545E+13,0.562832162,2,11774546.59
938.815173,1822.351042,-2226217.773,1.78545E+13,0.562832162,2,9071425.847
649.8060686,1018.904654,-2540689.351,1.78545E+13,0.562832162,2,9700369.003
703.8802522,730.0172037,-3306962.674,1.78545E+13,0.562832162,2,11232915.65
826.776815,1576.453749,-2249244.835,1.78545E+13,0.562832162,2,9117479.972
369.7010421,862.1049434,-1977946.484,1.78545E+13,0.562832162,2,8574883.27
1184.813753,63.8521006,-12203922.91,1.78545E+13,0.562832162,2,29026836.12
1697.776709,802.5791499,-5152422.151,1.78545E+13,0.562832162,2,14923834.6
345.8748502,12.99040557,-2880070.84,1.78545E+13,0.562832162,2,10379131.98
612.0154058,1659.422413,-1821250.401,1.78545E+13,0.562832162,2,8261491.103
806.9167384,1148.64418,-2691038.648,1.78545E+13,0.562832162,2,10001067.6
1074.83591,872.2321083,-3806490.541,1.78545E+13,0.562832162,2,12231971.38
476.9269234,1450.037466,-1690819.007,1.78545E+13,0.562832162,2,8000628.316
1612.359605,412.606721,-7710968.448,1.78545E+13,0.562832162,2,20040927.2
67.49497727,1560.710773,-632167.4823,1.78545E+13,0.428867138,4,10502320.17
677.5220358,1361.196305,-2178442.621,1.78545E+13,0.562832162,2,8975875.543
701.3813422,386.3794602,-4921148.138,1.78545E+13,0.562832162,2,14461286.58
690.0259199,70.6111871,-8750248.298,1.78545E+13,0.562832162,2,22119486.9
467.8353579,1280.334651,-1798465.322,1.78545E+13,0.562832162,2,8215920.946
780.2827524,488.1982213,-4562728.748,1.78545E+13,0.562832162,2,13744447.8
1685.952264,1761.004996,-3114368.826,1.78545E+13,0.562832162,2,10847727.95
1959.027886,870.8077094,-5235733.605,1.78545E+13,0.562832162,2,15090457.51
621.3176252,885.9306496,-2699897.597,1.78545E+13,0.562832162,2,10018785.5
686.0188622,740.466885,-3224309.341,1.78545E+13,0.562832162,2,11067608.98
1244.466742,1770.953014,-2651509.725,1.78545E+13,0.562832162,2,9922009.751
649.7000269,930.4186574,-2691236.045,1.78545E+13,0.562832162,2,10001462.39
513.3812885,1309.004767,-1879807.213,1.78545E+13,0.562832162,2,8378604.727
184.157987,101.0175436,-3563026.015,1.78545E+13,0.562832162,2,11745042.33
1714.633035,1295.179578,-3793114.934,1.78545E+13,0.562832162,2,12205220.17
695.6768611,1876.430102,-1834966.859,1.78545E+13,0.562832162,2,8288924.019
941.9680685,1351.41899,-2666449.832,1.78545E+13,0.562832162,2,9951889.965
46.32063431,1060.350591,-679570.2251,1.78545E+13,0.410805965,4,10597125.66
1889.472708,1839.865227,-3206225.057,1.78545E+13,0.562832162,2,11031440.42
1275.30703,1370.066473,-3138652.283,1.78545E+13,0.562832162,2,10896294.87
540.2006421,987.1675486,-2308382.591,1.78545E+13,0.562832162,2,9235755.483
757.9414321,555.7155385,-4128018.807,1.78545E+13,0.562832162,2,12875027.92
711.8887422,1707.672426,-1962891.2,1.78545E+13,0.562832162,2,8544772.701
1122.593926,1703.130563,-2563443.111,1.78545E+13,0.562832162,2,9745876.525
739.5962469,1745.03243,-1983484.346,1.78545E+13,0.562832162,2,8585958.994
1919.158184,1483.309557,-3679136.784,1.78545E+13,0.562832162,2,11977263.87
1352.935465,545.7543319,-5885693.031,1.78545E+13,0.562832162,2,16390376.36
369.1686979,39.45079638,-5298275.057,1.78545E+13,0.562832162,2,15215540.42
1202.489697,364.4318535,-7079568.588,1.78545E+13,0.562832162,2,18778127.48
1350.549977,1699.623506,-2838791.692,1.78545E+13,0.562832162,2,10296573.68
273.6026792,1296.595998,-1292233.96,1.78545E+13,0.562832162,2,7203458.222
1444.470004,1700.676007,-2939909.353,1.78545E+13,0.562832162,2,10498809.01
34.91563583,954.9054206,-669265.729,1.78545E+13,0.398000971,4,10576516.67
65.60946863,13.82127062,-1237937.01,1.78545E+13,0.562832162,2,7094864.322
91.20894296,1772.820619,-658520.7821,1.78545E+13,0.437102696,3,8245529.319
1989.02117,1106.994324,-4505842.93,1.78545E+13,0.562832162,2,13630676.16
376.5428128,910.3918648,-1934380.115,1.78545E+13,0.562832162,2,8487750.531
1701.277886,347.6439906,-8785304.878,1.78545E+13,0.562832162,2,22189600.06
849.2931861,281.3100672,-6650048.736,1.78545E+13,0.562832162,2,17919087.77
729.2752822,1500.205524,-2148800.303,1.78545E+13,0.562832162,2,8916590.907
885.4494061,1537.82089,-2377124.472,1.78545E+13,0.562832162,2,9373239.247
702.4414866,1186.319259,-2423454.433,1.78545E+13,0.562832162,2,9465899.167
294.2148599,811.5203279,-1782057.466,1.78545E+13,0.562832162,2,8183105.233
871.9909667,514.2626689,-4730872.897,1.78545E+13,0.562832162,2,14080736.1
133.6877392,1525.305623,-820396.8309,1.78545E+13,0.456326504,3,8569281.417
1062.047856,166.2484691,-9713779.724,1.78545E+13,0.562832162,2,24046549.75
1941.475713,1094.196454,-4488575.811,1.78545E+13,0.562832162,2,13596141.92
589.5500381,1896.549974,-1651362.462,1.78545E+13,0.562832162,2,7921715.227
1563.270063,48.45416753,-13771900.33,1.78545E+13,0.562832162,2,32162790.95
628.4740095,691.2411755,-3188560.509,1.78545E+13,0.562832162,2,10996111.32
882.4912863,656.9030206,-4072539.808,1.78545E+13,0.562832162,2,12764069.92
1502.076733,521.0903091,-6415354.27,1.78545E+13,0.562832162,2,17449698.84
1252.102769,1496.086652,-2943297.285,1.78545E+13,0.562832162,2,10505584.87
1766.307872,438.693424,-7777195.768,1.78545E+13,0.562832162,2,20173381.84
1357.234247,225.8839602,-9812982.619,1.78545E+13,0.562832162,2,24244955.54
114.0704067,262.8917709,-1967581.093,1.78545E+13,0.470604253,3,10863649.94
1545.433038,999.7394807,-4251193.054,1.78545E+13,0.562832162,2,13121376.41
1947.305293,1886.906637,-3203979.08,1.78545E+13,0.562832162,2,11026948.46
757.1377631,1081.06885,-2689696.548,1.78545E+13,0.562832162,2,9998383.398
1954.509113,245.7980507,-11377906.92,1.78545E+13,0.562832162,2,27374804.15
593.3019917,410.4428491,-4260423.207,1.78545E+13,0.562832162,2,13139836.72
687.6202897,653.3563016,-3500116.697,1.78545E+13,0.562832162,2,11619223.7
1825.682002,1727.342714,-3274682.954,1.78545E+13,0.562832162,2,11168356.21
388.9633659,603.0183802,-2553882.472,1.78545E+13,0.562832162,2,9726755.245
151.2720357,199.8068006,-2592201.261,1.78545E+13,0.562832162,2,9803392.823
546.5656014,456.3743064,-3786827.048,1.78545E+13,0.562832162,2,12192644.4
581.5386032,702.8336524,-3002480.807,1.78545E+13,0.562832162,2,10623951.92
600.3719204,1392.353049,-1995341.642,1.78545E+13,0.562832162,2,8609673.586
201.1803861,1033.335255,-1237236.076,1.78545E+13,0.488519575,3,9402959.906
218.2657607,1313.160554,-1130212.875,1.78545E+13,0.521953836,3,9188913.506
1365.059195,1407.494528,-3201832.731,1.78545E+13,0.562832162,2,11022655.76
122.8417762,1400.425742,-824959.8364,1.78545E+13,0.456326504,3,8578407.428
759.2260997,4.202527447,-1759946.207,1.78545E+13,0.562832162,2,8138882.717
876.9644135,1638.854431,-2276024.708,1.78545E+13,0.562832162,2,9171039.718
383.9163632,308.0855243,-3771865.881,1.78545E+13,0.562832162,2,12162722.06
1821.211316,566.1460606,-6710881.636,1.78545E+13,0.562832162,2,18040753.57
972.7157885,878.3683732,-3574148.315,1.78545E+13,0.562832162,2,11767286.93
280.0283245,871.5018647,-1655839.528,1.78545E+13,0.562832162,2,7930669.358
238.539844,758.1962563,-1637079.889,1.78545E+13,0.562832162,2,7893150.079
754.2036272,1616.868427,-2097720.266,1.78545E+13,0.562832162,2,8814430.834
1410.862677,1579.758784,-3035561.026,1.78545E+13,0.562832162,2,10690112.35
198.6545507,1562.989256,-979452.6605,1.78545E+13,0.479113961,3,8887393.076
1302.632748,1236.344257,-3386491.258,1.78545E+13,0.562832162,2,11391972.82
1967.037943,637.4252728,-6446295.213,1.78545E+13,0.562832162,2,17511580.73
1079.22333,1774.671461,-2447649.91,1.78545E+13,0.562832162,2,9514290.122
409.2230755,1395.282494,-1574555.321,1.78545E+13,0.562832162,2,7768100.943
421.3801245,569.6361902,-2786610.731,1.78545E+13,0.562832162,2,10192211.76
1568.053676,1244.074214,-3720072.985,1.78545E+13,0.562832162,2,12059136.27
800.8580169,1458.174738,-2312325.219,1.78545E+13,0.562832162,2,9243640.741
1967.617563,1638.915225,-3501552.3,1.78545E+13,0.562832162,2,11622094.9
364.8219256,276.9264393,-3859460.776,1.78545E+13,0.562832162,2,12337911.85
396.4583053,1450.116745,-1510511.291,1.78545E+13,0.562832162,2,7640012.884
1885.38277,571.6481491,-6782677.959,1.78545E+13,0.562832162,2,18184346.22
1152.638721,723.9037381,-4476266.851,1.78545E+13,0.562832162,2,13571524
1315.239901,651.531625,-5164876.905,1.78545E+13,0.562832162,2,14948744.11
1542.084224,890.8778713,-4579276.434,1.78545E+13,0.562832162,2,13777543.17
1822.080957,665.0635062,-6041080.068,1.78545E+13,0.562832162,2,16701150.44
264.0555133,1244.840103,-1295768.432,1.78545E+13,0.562832162,2,7210527.166
488.6199529,390.4041319,-3865857.364,1.78545E+13,0.562832162,2,12350705.03
1204.794466,1837.242133,-2549826.327,1.78545E+13,0.562832162,2,9718642.957
1097.235013,1008.552565,-3505452.162,1.78545E+13,0.562832162,2,11629894.63
45.568859,1925.672334,-527236.6147,1.78545E+13,0.436135845,3,7982960.985
1327.273233,1513.034751,-3016821.557,1.78545E+13,0.562832162,2,10652633.42
1972.988791,1313.491935,-4022305.624,1.78545E+13,0.562832162,2,12663601.55
777.9742615,311.3590601,-5954047.954,1.78545E+13,0.562832162,2,16527086.21
1239.517298,671.5218627,-4899413.839,1.78545E+13,0.562832162,2,14417817.98
890.2822796,270.3365284,-6993754.599,1.78545E+13,0.562832162,2,18606499.5
781.8359188,453.7869511,-4781246.402,1.78545E+13,0.562832162,2,14181483.11
1855.178429,537.2247177,-7005970.211,1.78545E+13,0.562832162,2,18630930.72
652.2693872,724.765632,-3166737.105,1.78545E+13,0.562832162,2,10952464.51
1606.730835,869.3859749,-4753048.531,1.78545E+13,0.562832162,2,14125087.36
1886.428681,305.1032717,-9967895.582,1.78545E+13,0.562832162,2,24554781.47
1021.048065,1280.071012,-2890069.567,1.78545E+13,0.562832162,2,10399129.44
1309.712735,1952.366211,-2575620.142,1.78545E+13,0.562832162,2,9770230.586
25.03210567,443.368687,-908241.0619,1.78545E+13,0.375613959,5,13363964.79
1312.999099,427.2717101,-6757342.113,1.78545E+13,0.562832162,2,18133674.53
1151.675604,1533.9311,-2768246.187,1.78545E+13,0.562832162,2,10155482.67
1210.506218,334.0368116,-7477011.085,1.78545E+13,0.562832162,2,19573012.47
1240.426821,1239.002922,-3292538.513,1.78545E+13,0.562832162,2,11204067.33
