a0,b0,VLL,ELBO,ARI,CL,BIC
719.712512,121.0966932,-271947.0419,1.78545E+13,0.562832162,2,5162884.386
432.9614679,803.2760355,-211971.4911,1.78545E+13,0.562832162,2,5042933.284
1197.950995,1509.656542,-150978.6,1.22466E+13,1,3,7230444.955
59.59099741,230.6197988,-202530.069,1.22466E+13,1,3,7333547.893
336.0543231,1978.974915,-225329.3295,1.78545E+13,0.562832162,2,5069648.961
57.6050522,1960.47316,-262533.514,1.22466E+13,1,3,7453554.783
700.2558017,1631.545004,-166460.7213,1.22466E+13,1,3,7261409.198
631.9846222,1808.118284,-216383.1276,1.78545E+13,0.562832162,2,5051756.557
1294.467042,1350.594395,-148501.91,1.22466E+13,1,3,7225491.575
568.299086,1495.535741,-215357.8688,1.78545E+13,0.562832162,2,5049706.039
1450.59637,1020.584092,-250981.7028,1.78545E+13,0.562832162,2,5120953.707
1278.470898,206.7831743,-315243.0924,1.78545E+13,0.562832162,2,5249476.487
366.7805347,177.8083297,-215502.2157,1.78545E+13,0.562832162,2,5049994.733
1214.116455,1577.968754,-228806.1494,1.78545E+13,0.562832162,2,5076602.601
374.7384432,450.5118969,-209805.968,1.78545E+13,0.562832162,2,5038602.238
1824.170685,891.4283124,-150395.3774,1.22466E+13,1,3,7229278.51
721.17505,1894.697538,-216700.3513,1.78545E+13,0.562832162,2,5052391.004
1580.322452,818.1762942,-267682.9392,1.78545E+13,0.562832162,2,5154356.18
1846.238849,1456.367931,-259536.7719,1.78545E+13,0.562832162,2,5138063.846
1332.571758,622.4388504,-260279.0791,1.78545E+13,0.562832162,2,5139548.46
1011.412531,1029.91751,-227606.0129,1.78545E+13,0.562832162,2,5074202.328
1196.493595,1645.925856,-227489.9757,1.78545E+13,0.562832162,2,5073970.253
1564.848222,1639.55318,-241856.5656,1.78545E+13,0.562832162,2,5102703.433
1095.32793,938.1119507,-148451.101,1.22466E+13,1,3,7225389.957
1352.086524,1750.935006,-231781.7207,1.78545E+13,0.562832162,2,5082553.743
183.7275518,1862.111905,-219889.1853,1.22466E+13,1,3,7368266.126
700.4274136,1209.295542,-215951.3068,1.78545E+13,0.562832162,2,5050892.915
413.6765261,303.632715,-211992.9412,1.78545E+13,0.562832162,2,5042976.184
1009.746458,167.7569651,-293415.0773,1.78545E+13,0.562832162,2,5205820.456
1746.071793,979.6596889,-271102.3827,1.78545E+13,0.562832162,2,5161195.067
1168.884429,540.5464615,-152368.7935,1.22466E+13,1,3,7233225.342
1432.34202,1280.897164,-242968.8867,1.78545E+13,0.562832162,2,5104928.075
358.2801939,419.8601435,-209552.9858,1.78545E+13,0.562832162,2,5038096.273
908.1966604,627.4100946,-230506.1005,1.78545E+13,0.562832162,2,5080002.503
1712.061128,1509.13035,-251368.1815,1.78545E+13,0.562832162,2,5121726.665
438.5943089,1594.919801,-217728.6556,1.78545E+13,0.562832162,2,5054447.613
23.14896026,366.4094378,-233523.7376,1.22466E+13,1,3,7395535.23
467.8914054,1017.906575,-213242.4956,1.78545E+13,0.562832162,2,5045475.293
1507.630213,867.8775568,-260325.9302,1.78545E+13,0.562832162,2,5139642.162
823.9746428,335.3700197,-238769.3067,1.78545E+13,0.562832162,2,5096528.915
525.1874149,871.5555396,-212866.701,1.78545E+13,0.562832162,2,5044723.704
954.8369172,111.5931946,-318723.9022,1.78545E+13,0.562832162,2,5256438.106
99.30877101,1375.91169,-246889.4647,1.78545E+13,0.562832162,2,5112769.231
1772.179888,256.2818883,-362496.9586,1.78545E+13,0.562832162,2,5343984.219
34.42288121,234.385142,-216033.9771,1.22466E+13,1,3,7360555.709
1062.654873,1760.474262,-222571.0905,1.78545E+13,0.562832162,2,5064132.483
456.4351702,1825.769463,-218917.2987,1.78545E+13,0.562832162,2,5056824.899
1949.526784,450.7814569,-334103.1894,1.78545E+13,0.562832162,2,5287196.68
1837.782589,1821.306342,-250123.9388,1.78545E+13,0.562832162,2,5119238.179
719.5367803,420.8728087,-225589.6982,1.78545E+13,0.562832162,2,5070169.698
1845.122314,1786.473425,-146250.4428,1.22466E+13,1,3,7220988.641
642.3650108,409.3962353,-221084.6311,1.78545E+13,0.562832162,2,5061159.564
1176.654936,1624.283297,-227029.9031,1.78545E+13,0.562832162,2,5073050.108
991.3862576,735.1875417,-232429.5273,1.78545E+13,0.562832162,2,5083849.356
454.3853838,121.4314695,-233623.0953,1.78545E+13,0.562832162,2,5086236.492
1110.979583,183.2561524,-196010.2708,1.22466E+13,1,3,7320508.297
1122.27982,1516.789398,-152360.0005,1.22466E+13,1,3,7233207.756
1012.089248,1040.515062,-227479.1754,1.78545E+13,0.562832162,2,5073948.652
724.192731,1065.538012,-216791.9724,1.78545E+13,0.562832162,2,5052574.246
1032.316603,421.252701,-249654.4724,1.78545E+13,0.562832162,2,5118299.247
499.5979178,44.99587751,-302961.5894,1.78545E+13,0.562832162,2,5224913.48
1714.33808,189.751435,-387364.136,1.78545E+13,0.562832162,2,5393718.574
320.917021,585.4650526,-210973.133,1.78545E+13,0.562832162,2,5040936.568
1763.659109,1925.229979,-245010.2212,1.78545E+13,0.562832162,2,5109010.744
267.781679,492.9236519,-211037.7265,1.78545E+13,0.562832162,2,5041065.755
1962.860591,1539.395553,-263117.7457,1.78545E+13,0.562832162,2,5145225.793
1642.341272,658.128445,-282343.2955,1.78545E+13,0.562832162,2,5183676.893
26.51145729,1065.954984,-261029.2741,1.22466E+13,1,3,7450546.303
549.4575223,235.177,-159054.5052,1.22466E+13,1,3,7246596.766
976.6266122,536.0945057,-238388.1381,1.78545E+13,0.562832162,2,5095766.578
1536.578939,1210.056188,-249868.8382,1.78545E+13,0.450581911,3,7428225.432
1664.457048,532.0122238,-295503.3404,1.78545E+13,0.562832162,2,5209996.983
1777.460214,1889.643465,-147061.0416,1.22466E+13,1,3,7222609.838
958.3789811,1897.910153,-219617.9833,1.78545E+13,0.562832162,2,5058226.268
1785.961496,1398.835214,-258063.428,1.78545E+13,0.562832162,2,5135117.158
1094.20134,1101.10038,-230249.9494,1.78545E+13,0.562832162,2,5079490.2
1136.009549,1935.224862,-223482.116,1.78545E+13,0.562832162,2,5065954.534
1901.085483,954.0343108,-282892.8986,1.78545E+13,0.562832162,2,5184776.099
1167.879261,124.6961116,-345813.5135,1.78545E+13,0.562832162,2,5310617.329
1233.903085,1299.685406,-233304.4781,1.78545E+13,0.562832162,2,5085599.258
1213.215767,500.7851691,-258826.9731,1.78545E+13,0.562832162,2,5136644.248
708.6214193,930.5968267,-216897.2126,1.78545E+13,0.562832162,2,5052784.727
1031.54284,626.8039306,-238378.1761,1.78545E+13,0.562832162,2,5095746.654
431.9594571,1433.483732,-216667.1693,1.78545E+13,0.562832162,2,5052324.64
1247.056954,1041.434389,-238983.7428,1.78545E+13,0.562832162,2,5096957.787
507.9865973,374.4643817,-214654.048,1.78545E+13,0.562832162,2,5048298.398
1199.642411,1458.329396,-229657.8214,1.78545E+13,0.562832162,2,5078305.945
800.595743,135.5513208,-277148.7059,1.78545E+13,0.562832162,2,5173287.714
560.6265368,1345.101712,-168547.0449,1.19225E+13,0.875444726,4,9575079.298
179.9482365,798.3056541,-222592.43,1.78545E+13,0.562832162,2,5064175.162
1643.052938,1029.117154,-262364.8921,1.78545E+13,0.562832162,2,5143720.086
271.3834774,1370.400815,-223210.3232,1.78545E+13,0.562832162,2,5065410.948
1044.782355,483.7519331,-246306.5565,1.78545E+13,0.562832162,2,5111603.415
1490.914566,416.007046,-292930.0658,1.78545E+13,0.562832162,2,5204850.433
1360.985529,1647.661172,-149719.2357,1.22466E+13,1,3,7227926.227
1269.174069,91.33388215,-406516.3709,1.78545E+13,0.562832162,2,5432023.043
72.86627649,613.6042465,-237120.7898,1.78545E+13,0.562832162,2,5093231.881
1141.441639,296.6404455,-274887.3592,1.78545E+13,0.562832162,2,5168765.02
237.1630891,775.7269696,-217174.2358,1.78545E+13,0.562832162,2,5053338.773
1157.191132,1009.125931,-235019.6124,1.78545E+13,0.562832162,2,5089029.527
1058.888688,158.6480826,-304976.9705,1.78545E+13,0.562832162,2,5228944.243
1389.127256,613.6709641,-152765.0772,1.22466E+13,1,3,7234017.909
253.3279995,1278.601646,-195531.1226,1.22466E+13,1,3,7319550
1059.047898,1241.396168,-150919.2967,1.22466E+13,1,3,7230326.349
1995.351815,623.5348284,-315401.0889,1.78545E+13,0.562832162,2,5249792.48
307.8355272,1870.801993,-200045.5595,1.22466E+13,1,3,7328578.874
860.3071611,1659.163377,-218318.6041,1.78545E+13,0.562832162,2,5055627.51
156.0383872,891.0636053,-227387.1458,1.78545E+13,0.562832162,2,5073764.593
38.97341231,1523.467881,-264279.194,1.22466E+13,1,3,7457046.143
801.7108057,664.2711764,-223623.2105,1.78545E+13,0.562832162,2,5066236.723
933.2562044,1832.302277,-219308.2431,1.78545E+13,0.562832162,2,5057606.788
425.7008999,635.6601417,-211001.0165,1.78545E+13,0.562832162,2,5040992.335
1363.791355,845.6158999,-251798.2298,1.78545E+13,0.562832162,2,5122586.761
138.7403363,155.512938,-176503.5196,1.22466E+13,1,3,7281494.794
1995.173908,1394.370115,-269542.0864,1.78545E+13,0.562832162,2,5158074.475
332.0300067,1168.072602,-217411.7144,1.78545E+13,0.562832162,2,5053813.73
826.0490338,297.8772668,-242572.8711,1.78545E+13,0.562832162,2,5104136.044
1215.26082,1565.85475,-228981.408,1.78545E+13,0.562832162,2,5076953.118
1024.276453,893.1538181,-230594.3013,1.78545E+13,0.562832162,2,5080178.904
1872.703152,1489.658273,-259938.7669,1.78545E+13,0.562832162,2,5138867.835
23.44061821,662.017207,-248773.3471,1.22466E+13,1,3,7426034.449
165.2178192,3.86501678,-311088.6971,1.78545E+13,0.562832162,2,5241167.696
1458.257472,829.9921226,-258685.6298,1.78545E+13,0.562832162,2,5136361.561
1608.067039,1686.875812,-242844.0635,1.78545E+13,0.562832162,2,5104678.429
1639.460261,987.2621891,-263835.1265,1.78545E+13,0.562832162,2,5146660.555
500.0365817,1812.540982,-180765.8027,1.22466E+13,1,3,7290019.361
973.8588947,278.9039132,-165977.685,1.22466E+13,1,3,7260443.125
1421.833662,961.5763337,-251223.8449,1.78545E+13,0.562832162,2,5121437.992
15.59810794,1677.29468,-281407.7641,1.22466E+13,0.573790253,2,5181805.83
332.2035972,1784.12414,-195576.2725,1.22466E+13,1,3,7319640.3
1274.773994,953.0423955,-242804.4718,1.78545E+13,0.562832162,2,5104599.245
1964.734645,26.03730398,-1001827.699,1.78545E+13,0.562832162,2,6622645.699
229.4449453,18.0952186,-279535.4214,1.78545E+13,0.562832162,2,5178061.144
1040.916175,1029.231929,-228961.4842,1.78545E+13,0.562832162,2,5076913.27
218.9095549,416.8414389,-174838.0763,1.22466E+13,1,3,7278163.908
443.0288075,1521.199324,-217068.7648,1.78545E+13,0.562832162,2,5053127.831
1675.066851,1861.380887,-242544.5429,1.78545E+13,0.562832162,2,5104079.388
220.2302818,1955.107023,-234847.9354,1.78545E+13,0.562832162,2,5088686.173
182.0981437,581.6913559,-217871.7134,1.78545E+13,0.562832162,2,5054733.729
1025.268919,681.4676694,-236047.4852,1.78545E+13,0.562832162,2,5091085.272
361.2759451,1552.619862,-220050.4677,1.78545E+13,0.562832162,2,5059091.237
1858.848221,1950.69707,-248367.9347,1.78545E+13,0.470604253,3,7425223.624
1543.929378,1478.271675,-244060.2325,1.78545E+13,0.562832162,2,5107110.767
834.0970165,1236.953329,-155939.981,1.22466E+13,1,3,7240367.717
742.3304093,1803.979954,-167068.0319,1.22466E+13,1,3,7262623.819
827.6769257,1360.514351,-218414.2937,1.78545E+13,0.562832162,2,5055818.889
317.9051728,1808.881544,-197706.3839,1.22466E+13,1,3,7323900.523
1294.542202,1250.087779,-147950.389,1.22466E+13,1,3,7224388.533
1960.250397,1899.241524,-253793.5098,1.78545E+13,0.562832162,2,5126577.321
88.33098954,585.705526,-232330.223,1.78545E+13,0.562832162,2,5083650.748
1029.273669,1734.312419,-221842.8386,1.78545E+13,0.562832162,2,5062675.979
53.21976698,1115.309069,-245043.3557,1.22466E+13,1,3,7418574.467
109.6685085,1860.288034,-239125.36,1.22466E+13,1,3,7406738.475
1057.452348,772.0789097,-235277.9296,1.78545E+13,0.562832162,2,5089546.161
122.5273753,1646.143194,-230770.7726,1.22466E+13,1,3,7390029.3
1595.087328,287.5779968,-329574.8292,1.78545E+13,0.562832162,2,5278139.96
941.974978,266.3258885,-258470.0181,1.78545E+13,0.562832162,2,5135930.338
1967.765105,1120.999811,-147842.0134,1.22466E+13,1,3,7224171.782
1777.962338,1331.280715,-145976.6282,1.22466E+13,1,3,7220441.011
207.0405489,1534.760196,-208793.3126,1.22466E+13,1,3,7346074.38
565.5076449,290.0449196,-221391.6515,1.78545E+13,0.562832162,2,5061773.605
305.2341574,660.6914713,-212251.7158,1.78545E+13,0.562832162,2,5043493.733
902.4299097,1229.081273,-154021.1803,1.22466E+13,1,3,7236530.116
918.4297893,123.6475044,-303075.6754,1.78545E+13,0.562832162,2,5225141.652
1982.222219,1400.767905,-268601.4687,1.78545E+13,0.562832162,2,5156193.239
594.9750206,958.5411545,-160280.5064,1.22466E+13,1,3,7249048.768
651.3140524,982.7687616,-215196.8705,1.78545E+13,0.562832162,2,5049384.043
1950.946104,693.54774,-304783.0562,1.78545E+13,0.562832162,2,5228556.414
528.4597595,1597.895632,-216121.1906,1.78545E+13,0.562832162,2,5051232.683
831.0340155,904.7982702,-221476.1743,1.78545E+13,0.562832162,2,5061942.65
1061.183703,872.1780027,-148373.6005,1.22466E+13,0.985229406,4,9534732.41
626.0981579,1496.092816,-215398.3561,1.78545E+13,0.562832162,2,5049787.014
1294.926536,1137.765406,-239262.7754,1.78545E+13,0.562832162,2,5097515.852
224.8739456,1022.012005,-222095.6139,1.78545E+13,0.562832162,2,5063181.53
286.64187,1493.9083,-195612.0073,1.22466E+13,1,3,7319711.77
1725.913654,109.2220136,-473208.1348,1.78545E+13,0.562832162,2,5565406.571
1738.692714,1862.933387,-245110.2406,1.78545E+13,0.562832162,2,5109210.783
192.2215396,209.4392253,-209574.0101,1.78545E+13,0.562832162,2,5038138.322
1799.594597,1331.181327,-145969.9899,1.22466E+13,1,3,7220427.735
1411.353514,661.0029092,-263993.0696,1.78545E+13,0.562832162,2,5146976.441
226.4985909,88.78028773,-217276.1057,1.78545E+13,0.562832162,2,5053542.513
443.4722053,1709.075586,-218442.1745,1.78545E+13,0.562832162,2,5055874.651
1103.912756,637.1923938,-242853.6387,1.78545E+13,0.562832162,2,5104697.579
243.9375075,113.5205564,-214338.1157,1.78545E+13,0.562832162,2,5047666.533
1441.867492,1649.144491,-236575.5587,1.78545E+13,0.562832162,2,5092141.419
67.47722674,1363.546573,-244603.8547,1.22466E+13,1,3,7417695.465
1433.880579,1721.540588,-149333.6835,1.22466E+13,1,3,7227155.122
413.5190572,1175.515307,-215007.8425,1.78545E+13,0.562832162,2,5049005.987
433.1936549,1428.886432,-179185.417,1.22466E+13,1,3,7286858.589
712.404772,43.28608094,-370231.1596,1.78545E+13,0.562832162,2,5359452.621
1807.026384,1928.287908,-246720.6831,1.78545E+13,0.562832162,2,5112431.668
1005.218695,703.3283358,-234137.4902,1.78545E+13,0.562832162,2,5087265.282
1606.169087,1521.29333,-246045.6961,1.78545E+13,0.562832162,2,5111081.694
1828.265894,264.5463815,-366693.3071,1.78545E+13,0.562832162,2,5352376.916
1309.286911,1126.651779,-240249.234,1.78545E+13,0.562832162,2,5099488.77
1793.605308,233.9398108,-374902.971,1.78545E+13,0.562832162,2,5368796.244
1641.388373,567.4926933,-289894.1874,1.78545E+13,0.562832162,2,5198778.677
1126.781176,1271.223678,-229160.3434,1.78545E+13,0.562832162,2,5077310.989
625.2146271,1619.286764,-215763.4316,1.78545E+13,0.562832162,2,5050517.165
317.8092578,0.821706654,-353420.4593,1.22466E+13,0.562832162,2,5325831.22
972.7331726,1059.091613,-225519.6536,1.78545E+13,0.562832162,2,5070029.609
1773.076917,1229.68387,-262742.6736,1.78545E+13,0.562832162,2,5144475.649
245.6220643,976.9582378,-189105.318,1.22466E+13,1,3,7306698.391
189.8395413,1802.063408,-217494.1919,1.22466E+13,1,3,7363476.139
1710.632286,1989.501673,-241840.4294,1.78545E+13,0.562832162,2,5102671.161
1925.612195,1596.749104,-145606.6028,1.22466E+13,1,3,7219700.961
196.2639958,26.14500812,-250581.2842,1.78545E+13,0.562832162,2,5120152.87
1212.306202,287.3223238,-284484.914,1.78545E+13,0.562832162,2,5187960.13
1012.482204,1170.260258,-151084.3441,1.22466E+13,1,3,7230656.443
546.220086,1317.072977,-169269.5475,1.22466E+13,1,3,7267026.85
1852.895748,1517.293674,-258145.4402,1.78545E+13,0.562832162,2,5135281.182
1013.015226,783.7918,-232420.4751,1.78545E+13,0.562832162,2,5083831.252
230.9212012,256.3729585,-167988.9417,1.22466E+13,1,3,7264465.639
1386.53514,1604.102259,-235029.6603,1.78545E+13,0.562832162,2,5089049.622
1416.624113,465.6037546,-279848.2315,1.78545E+13,0.562832162,2,5178686.765
1168.994311,377.2203468,-266287.0159,1.78545E+13,0.562832162,2,5151564.334
1109.457655,1959.248294,-157115.5536,1.22466E+13,1,3,7242718.862
1979.248279,1542.191911,-263877.7439,1.78545E+13,0.562832162,2,5146745.789
641.8887373,145.7143948,-176750.9327,1.22466E+13,1,3,7281989.621
640.8025783,1086.826918,-214901.4703,1.78545E+13,0.562832162,2,5048793.242
692.6969419,447.5568565,-152358.0078,1.22466E+13,1,3,7233203.771
1779.464757,191.3626958,-396306.9177,1.78545E+13,0.562832162,2,5411604.137
981.7554719,1544.580714,-155721.9631,1.22466E+13,1,3,7239931.681
549.9416287,827.1455971,-213172.8352,1.78545E+13,0.562832162,2,5045335.972
1918.218772,1161.337066,-274024.5434,1.78545E+13,0.562832162,2,5167039.389
943.4351798,289.4111535,-255116.8133,1.78545E+13,0.562832162,2,5129223.928
276.7652773,409.0359217,-209687.9531,1.78545E+13,0.562832162,2,5038366.208
1494.258951,434.7503347,-290786.8669,1.78545E+13,0.562832162,2,5200564.036
146.7752163,612.816951,-222607.9777,1.78545E+13,0.562832162,2,5064206.257
1755.245019,329.4555334,-337610.5996,1.78545E+13,0.562832162,2,5294211.501
259.525699,1569.047108,-200908.402,1.22466E+13,1,3,7330304.559
10.96564704,963.851033,-271386.6245,1.22466E+13,0.573790253,2,5161763.551
1372.327876,766.3958858,-255682.427,1.78545E+13,0.562832162,2,5130355.156
1338.784911,960.5194834,-246297.8976,1.78545E+13,0.562832162,2,5111586.097
1478.795669,1367.256326,-243335.3152,1.78545E+13,0.562832162,2,5105660.932
1300.576326,521.5738804,-155094.84,1.22466E+13,1,3,7238677.435
1695.116647,404.7257802,-315508.1663,1.78545E+13,0.562832162,2,5250006.634
1807.726798,1450.543332,-257708.9117,1.78545E+13,0.562832162,2,5134408.125
198.7345703,798.762387,-191335.0081,1.22466E+13,1,3,7311157.771
938.3035041,755.7436503,-228956.411,1.78545E+13,0.562832162,2,5076903.124
568.2246533,1672.742978,-173995.502,1.22466E+13,1,3,7276478.759
96.11376435,884.4653465,-219257.7491,1.22466E+13,1,3,7367003.253
1693.028445,547.6266483,-296443.526,1.78545E+13,0.562832162,2,5211877.354
256.9860418,1584.673682,-226915.7796,1.78545E+13,0.562832162,2,5072821.861
240.6041776,1456.10443,-226779.4066,1.78545E+13,0.562832162,2,5072549.115
1737.444961,458.2429651,-311514.9075,1.78545E+13,0.562832162,2,5242020.117
305.7006864,1534.797668,-222796.2156,1.78545E+13,0.562832162,2,5064582.733
1346.796754,1591.276484,-233637.4168,1.78545E+13,0.562832162,2,5086265.135
1906.29925,1531.969831,-260440.8553,1.78545E+13,0.562832162,2,5139872.012
470.2951766,1683.535978,-180842.929,1.22466E+13,1,3,7290173.613
1553.993451,418.5222183,-298883.6226,1.78545E+13,0.562832162,2,5216757.547
173.9843454,1388.477443,-233329.7329,1.78545E+13,0.562832162,2,5085649.768
1484.973983,1432.110011,-242269.0264,1.78545E+13,0.562832162,2,5103528.355
1869.978849,631.1075528,-303689.9411,1.78545E+13,0.562832162,2,5226370.184
1276.30661,1564.572434,-231264.6369,1.78545E+13,0.562832162,2,5081519.576
1104.06006,432.576173,-254906.7295,1.78545E+13,0.562832162,2,5128803.761
1431.984018,1347.270691,-241516.8321,1.78545E+13,0.562832162,2,5102023.966
1181.229318,786.562737,-242330.4245,1.78545E+13,0.562832162,2,5103651.151
1334.516367,627.442059,-260129.5005,1.78545E+13,0.562832162,2,5139249.303
561.6623282,391.4237093,-216983.9954,1.78545E+13,0.562832162,2,5052958.292
1061.408494,1813.909374,-222246.5401,1.78545E+13,0.562832162,2,5063483.382
939.9480858,269.482832,-256767.7564,1.78545E+13,0.548412007,3,7442023.268
30.01168429,158.8850906,-212342.5621,1.22466E+13,1,3,7353172.879
1268.157664,239.6836337,-302733.6041,1.78545E+13,0.562832162,2,5224457.51
1537.631191,372.8863569,-304329.7225,1.78545E+13,0.562832162,2,5227649.747
1574.969276,502.7643687,-290461.48,1.78545E+13,0.562832162,2,5199913.262
723.5502906,1446.43095,-216241.6516,1.78545E+13,0.562832162,2,5051473.605
178.5443,604.5743093,-218722.219,1.78545E+13,0.562832162,2,5056434.74
1382.382955,466.0549299,-276657.64,1.78545E+13,0.562832162,2,5172305.582
1895.585261,697.7738716,-299839.2812,1.78545E+13,0.562832162,2,5218668.864
1889.55992,1683.581725,-255594.299,1.78545E+13,0.562832162,2,5130178.9
1770.323179,656.3839515,-292978.8893,1.78545E+13,0.562832162,2,5204948.08
360.2938986,621.1399932,-210855.9773,1.78545E+13,0.562832162,2,5040702.256
1837.571755,1269.171237,-265059.7246,1.78545E+13,0.562832162,2,5149109.751
1408.630437,1353.542442,-240284.1829,1.78545E+13,0.562832162,2,5099558.668
1710.924891,1245.256935,-258695.6096,1.78545E+13,0.562832162,2,5136381.521
244.7520474,1453.39593,-226374.2482,1.78545E+13,0.562832162,2,5071738.798
583.333266,1962.428582,-177533.3385,1.22466E+13,1,3,7283554.432
1165.62742,1264.60106,-230885.8429,1.78545E+13,0.562832162,2,5080761.988
1848.474491,1678.681832,-145947.2078,1.22466E+13,1,3,7220382.171
581.5574192,1760.884276,-174588.8223,1.22466E+13,1,3,7277665.4
1573.60744,1677.15588,-147637.8479,1.22466E+13,1,3,7223763.451
1966.307198,749.3045739,-301328.5287,1.78545E+13,0.562832162,2,5221647.359
696.7019473,12.6201119,-467344.0875,1.78545E+13,0,1,3244181.023
1927.993302,1811.655634,-254325.5578,1.78545E+13,0.562832162,2,5127641.417
1892.734774,726.2227268,-297271.358,1.78545E+13,0.562832162,2,5213533.018
380.2527209,1606.02892,-187238.1034,1.22466E+13,1,3,7302963.962
318.0109756,1361.853777,-188986.2157,1.22466E+13,1,3,7306460.187
722.1128741,211.7962744,-244062.4556,1.78545E+13,0.562832162,2,5107115.213
1356.307598,349.3713263,-289052.1152,1.78545E+13,0.562832162,2,5197094.532
1353.008783,568.0319958,-265450.2504,1.78545E+13,0.562832162,2,5149890.802
540.8030822,373.8455638,-216347.546,1.78545E+13,0.562832162,2,5051685.394
1596.001755,1341.756698,-249758.7812,1.78545E+13,0.562832162,2,5118507.864
1322.170989,1771.621299,-151231.4697,1.22466E+13,1,3,7230950.695
1678.116768,1382.275885,-252910.6138,1.78545E+13,0.562832162,2,5124811.529
881.0173173,1468.852314,-157555.4752,1.22466E+13,1,3,7243598.706
1066.082482,1907.042806,-157626.7858,1.22466E+13,1,3,7243741.327
316.6823236,1744.000345,-196680.2278,1.22466E+13,1,3,7321848.211
123.8991946,1051.472918,-215713.9469,1.22466E+13,1,3,7359915.649
643.7501219,14.43375367,-449011.1522,1.78545E+13,0,1,3207515.153
1988.232473,492.9907229,-331254.555,1.78545E+13,0.562832162,2,5281499.412
1123.560901,1392.959582,-227534.905,1.78545E+13,0.562832162,2,5074060.112
800.194929,1305.123639,-217931.6733,1.78545E+13,0.562832162,2,5054853.648
1313.658809,533.3563149,-264752.4666,1.78545E+13,0.562832162,2,5148495.235
203.208794,1448.188751,-207624.5108,1.22466E+13,1,3,7343736.777
1510.515891,1532.541602,-147448.3837,1.22466E+13,1,3,7223384.523
1282.709447,566.3463242,-259904.1061,1.78545E+13,0.562832162,2,5138798.514
1611.349343,350.4948356,-180945.6307,1.22466E+13,1,3,7290379.017
478.2995102,83.00325757,-254006.2831,1.6643E+13,0.557311735,3,7436500.321
1244.643782,1478.14072,-231154.555,1.78545E+13,0.562832162,2,5081299.412
