"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"493",-2536493.85007036,17902031620818.9,0.47911396113061,3,12001475.4553002,150718.063222973,-253474.831635,-0.00422626534071823,20,45888508.3372482,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"494",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150847.228249948,-253290.800488031,0.00154271439423009,20,45888250.0071942,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"495",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151130.56385082,-253212.691278431,0.00449531967155038,20,45887683.3359925,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"496",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150830.245301889,-253957.37510808,0.00194913463119085,20,45888283.9730903,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"497",-2536867.96166227,17902031957545,0.521953836202136,3,12002223.678484,150910.077402465,-250768.944662147,0.00267365004194729,20,45888124.3088892,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"498",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150890.957913667,-251169.438725753,0.00190449319320026,20,45888162.5478668,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"499",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150834.878945539,-252158.270321732,-0.00706215795119125,20,45888274.705803,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"500",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150747.12834439,-252284.829014426,5.47058777558088e-05,20,45888450.2070053,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"501",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150822.550115781,-251413.746998657,-0.0133151727215086,20,45888299.3634625,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"502",-2536499.76208282,17902031622587.1,0.47911396113061,3,12001487.2793251,150832.705068718,-251409.573964961,0.0313035718479205,20,45888279.0535567,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"503",-2536290.9334602,17902031479676.5,0.450581910557098,3,12001069.6220799,151106.264582225,-254458.583802627,-0.00926239248306092,20,45887731.9345296,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"504",-2537147.22406381,17902032885918.7,0.548412006866433,3,12002782.2032871,150811.217653971,-250920.879989511,0.00470262361014389,20,45888322.0283862,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"505",-2536387.9483705,17902031575612,0.470604253319736,3,12001263.6519005,150760.92958612,-251898.138191231,-0.0132520229858098,20,45888422.6045219,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"506",-2536180.00062487,17902031439211.1,0.441928831792558,3,12000847.7564092,150908.824997577,-254903.809427914,-0.00203071953332655,20,45888126.8136989,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"507",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151083.277183687,-254761.959710368,-0.00294985250737463,20,45887777.9093267,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"508",-2536917.23681048,17902032071392.6,0.534778941412533,3,12002322.2287804,150870.469522657,-253060.292138398,0.00545151208966798,20,45888203.5246488,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"509",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151003.770399415,-252260.725243559,0.00222251890711756,20,45887936.9228953,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"510",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150852.827406091,-254545.626362696,-0.00512254153253284,20,45888238.8088819,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"511",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150803.440007799,-254282.489006804,0.0105711222916879,20,45888337.5836785,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"512",-2536961.09148405,17902032264342.1,0.534778941412533,3,12002409.9381276,150916.002388577,-252078.205250557,-0.0110575226443948,19,43578615.0054737,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"513",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150767.321855032,-251319.414984381,0.00199366717485634,20,45888409.819984,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"514",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150606.813477198,-246718.036026513,0.0118423001660573,18,41269735.9298533,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"515",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151009.775559788,-253525.917916416,0.00142961502509682,20,45887924.9125745,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"516",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150848.005246286,-249941.864408906,-0.0113784975371387,19,43578750.9997583,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"517",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150664.673655576,-249364.430191771,-0.00104531519373435,20,45888615.1163829,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"518",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150752.363981362,-254552.123248758,-0.0159773627971328,20,45888439.7357314,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"519",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150906.389960453,-252164.149947037,-0.00829368096764837,20,45888131.6837732,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"520",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150635.371716225,-249768.758850124,-0.00531802905421738,20,45888673.7202616,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"521",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150563.808192011,-248539.248695552,0.018099829437924,19,43579319.3938669,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"522",-2536917.23681048,17902032071392.6,0.534778941412533,3,12002322.2287804,151074.993768637,-254506.680681038,-0.0163113148933158,20,45887794.4761568,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"523",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150848.381132444,-253281.807770039,-0.0102038419070143,20,45888247.7014292,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"524",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150907.493650517,-251025.948253677,0.00228899323492753,20,45888129.4763931,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"525",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150594.88164665,-250331.896649304,0.00446355542053235,20,45888754.7004008,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"526",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150957.568407084,-251981.574542877,0.0053908990324631,20,45888029.3268799,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"527",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151000.460449328,-254317.79907802,0.00575655957214548,20,45887943.5427954,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"528",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151110.642615845,-252718.505861054,-0.00926239248306092,20,45887723.1784624,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"529",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151020.630889125,-254446.658755757,-0.0135055507106324,20,45887903.2019158,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"530",-2536961.09148405,17902032264342.1,0.534778941412533,3,12002409.9381276,150602.107296283,-251254.700397619,0.00678124634631123,20,45888740.2491015,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"531",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151124.628482014,-255048.096481398,-0.015580100928193,20,45887695.2067301,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"532",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150954.644618103,-251924.34199477,0.00421384684196897,20,45888035.1744579,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"533",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150831.196992593,-253510.261967554,-0.00744428527816265,20,45888282.0697089,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"534",-2536470.42076919,17902031669293,0.48851957488169,3,12001428.5966978,150995.882688835,-253942.884726043,-0.00248953531291966,20,45887952.6983164,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"535",-2537029.86143815,17902032298214.5,0.534778941412533,3,12002547.4780358,150943.391720239,-254005.351626343,0.0108894345810157,20,45888057.6802536,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"536",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150700.361573417,-250234.081346144,-0.00226500566251416,19,43579046.287104,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"537",-2536014.63214322,17902025826504,0.42838146820828,4,14310014.4728891,150776.888313212,-252569.598126465,0.00706918258666396,20,45888390.6870677,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"538",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150597.297835521,-247377.30679568,0.0243189524143575,19,43579252.4145798,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"539",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150577.449438863,-251771.64505619,-0.00684082993759107,19,43579292.1113732,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"540",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150931.064903164,-251466.924762475,0.0207034466533349,20,45888082.3338878,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"541",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150818.385338114,-250513.709650258,0.0105711222916879,20,45888307.6930179,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"542",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150601.655282591,-247952.729917038,-0.000233836080907287,19,43579243.6996857,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"543",-2536996.37898298,17902032210747.1,0.534778941412533,3,12002480.5131254,150958.986763385,-253929.365463898,0.00656795122295722,20,45888026.4901673,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"544",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151054.02779279,-251820.473321945,-0.00882054668521969,20,45887836.4081085,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"545",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150915.878748582,-250778.176715396,0.00267365004194729,20,45888112.7061969,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"546",-2536770.79071437,17902031848570.4,0.509956563732036,3,12002029.3365882,150946.69327978,-252295.283297383,-0.0161772435922581,20,45888051.0771345,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"547",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150994.033616019,-249881.777734324,0.0038073556541194,20,45887956.3964621,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"548",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150741.143326484,-251194.822161957,-0.00346210054940332,20,45888462.1770411,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"549",-2536127.05860482,17902031378774.1,0.439034773377593,3,12000741.8723691,150733.893071927,-251607.666060009,0.0113921380183306,20,45888476.6775502,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"550",-2536186.03132203,17902031476780.5,0.450581910557098,3,12000859.8178035,150904.302832125,-251613.461138713,-0.00359027021094797,20,45888135.8580298,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"551",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150783.873323818,-253795.156238556,0.00158776094420937,20,45888376.7170465,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"552",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150865.11090864,-254746.604959173,-0.0141407810725058,20,45888214.2418768,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"553",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150685.727197481,-251472.654959585,0.0106390452178936,20,45888573.0092991,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"554",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150917.17635649,-251919.349859988,0.025019405524498,20,45888110.1109811,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"555",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150732.096180908,-253586.291576171,-0.0108764445277888,20,45888480.2713323,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"556",-2536889.44399333,17902032049057.1,0.521953836202136,3,12002266.6431461,150919.829968152,-253394.688734819,-0.0016468650746971,20,45888104.8037578,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"557",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150882.501943418,-249750.12300096,0.00504627053965319,20,45888179.4598073,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"558",-2537191.2732316,17902032920997.1,0.548412006866433,3,12002870.3016227,150967.539451668,-254674.091826672,-0.00599634254499219,20,45888009.3847908,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"559",-2536347.17394516,17902031508778.3,0.463004286333499,3,12001182.1030498,150778.225593792,-253702.476239454,-0.00817960728501161,20,45888388.0125065,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"560",-2536867.96166227,17902031957545,0.521953836202136,3,12002223.678484,150871.229619406,-253526.245954138,-0.012171910614,20,45888202.0044553,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"561",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150963.466853679,-254679.426072209,-0.0142373892364082,20,45888017.5299867,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"562",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150821.32837441,-253090.162066853,0.0109567599295637,20,45888301.8069453,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"563",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150967.472874834,-249906.383487888,-0.00599634254499219,20,45888009.5179444,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"564",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150650.974431778,-251942.000583231,0.00752935668864355,20,45888642.5148305,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"565",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150840.505486311,-251476.152122506,0.000368058764105655,19,43578765.9992783,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"566",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150925.199571116,-253200.819688272,0.00423479590636395,20,45888094.0645519,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"567",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151036.02228654,-253455.708687817,0.00927272012887509,20,45887872.419121,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"568",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150165.855315522,-251674.762811659,-0.000285906361802914,19,43580115.2996198,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"569",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150468.46667507,-248624.602461056,0.00102638270078611,19,43579510.0769007,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"570",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150984.116403569,-252776.043512659,-0.00443537308160301,20,45887976.230887,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"571",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150970.991014945,-251581.509900495,0.00145229030105586,19,43578505.028221,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"572",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150512.74789531,-250487.736321211,-0.00795312171700271,19,43579421.5144603,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"573",-2537191.2732316,17902032920997.1,0.548412006866433,3,12002870.3016227,151116.617953342,-251683.310112665,0.0084439652797998,20,45887711.2277874,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"574",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150874.602494822,-252140.78302349,-0.00944024442790552,20,45888195.2587045,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"575",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151150.559402661,-254100.500664794,-0.00536351392859675,20,45887643.3448888,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"576",-2537147.22406381,17902032885918.7,0.548412006866433,3,12002782.2032871,150752.486479107,-252140.762566941,0.00278275007621296,20,45888439.4907359,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"577",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150501.064520084,-252422.853415108,-0.00133043904488481,19,43579444.8812107,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"578",-2536595.7363239,17902031688005.6,0.48851957488169,3,12001679.2278073,151003.860569323,-254022.935598287,-0.00563990982428303,20,45887936.7425554,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"579",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150712.508757218,-251012.403781686,-0.00188268012405378,19,43579021.9927364,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"580",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150827.27946096,-252959.411299896,0.00547166709719841,20,45888289.9047722,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"581",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150849.681789537,-254143.922485575,0.0085906481749767,20,45888245.100115,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"582",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150963.527793704,-254364.107966924,-0.00717363492948019,20,45888017.4081067,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"583",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150722.476246994,-251866.819254061,0.00242121294958409,20,45888499.5112001,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"584",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150732.843017084,-250786.805168989,-0.00736035254682263,20,45888478.7776599,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"585",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150862.799577138,-253794.803960074,0.00310172239584557,20,45888218.8645398,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"586",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150792.541953865,-249921.021833329,0.0133199846698943,20,45888359.3797864,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"587",-2536393.57345714,17902031580648.5,0.470604253319736,3,12001274.9020737,150873.220159414,-252756.310523969,-3.91711387049999e-05,20,45888198.0233753,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"588",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150720.581973576,-253479.414676792,0.00749166074260403,20,45888503.2997469,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"589",-2536718.58611698,17902031840529.3,0.509956563732036,3,12001924.9273934,150893.415461667,-252246.914368759,-0.000446732971244499,20,45888157.6327708,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"590",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150895.413045971,-251322.994186329,-6.27121434226651e-05,19,43578656.1841589,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"591",-2536343.48383543,17902031544754.9,0.463004286333499,3,12001174.7228303,150728.02052508,-253101.299029354,0.00435995405639811,20,45888488.4226439,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"592",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150256.972407027,-252175.203131727,-0.00189621144692544,20,45889430.51888,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"593",-2536964.12285087,17902027072695.5,0.534322586729962,4,14311913.4543044,150826.689992461,-252956.58331456,0.0066458445858676,20,45888291.0837092,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"594",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150959.384168479,-252544.440078062,-0.00284846630099579,20,45888025.6953571,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"595",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151105.817694201,-253776.932843172,-0.0163449355882052,20,45887732.8283057,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"596",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150676.002978711,-253884.802334575,0.00478483838486337,20,45888592.4577367,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"597",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150851.100505867,-253985.92610843,-0.00315590812626765,20,45888242.2626824,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"598",-2536960.37344438,17902032188183.5,0.534778941412533,3,12002408.5020482,150792.666518318,-248874.559619374,0.00862709517962035,20,45888359.1306575,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"599",-2537147.22406381,17902032885918.7,0.548412006866433,3,12002782.2032871,150863.529875703,-253477.349203116,0.00192682754893437,20,45888217.4039427,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"600",-2536195.33255124,17902031525272.8,0.456326504350996,3,12000878.4202619,150718.59858523,-252132.850853998,0.00359276760260866,20,45888507.2665236,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"601",-2536619.24639604,17902031720887.3,0.498805924309898,3,12001726.2479515,150544.512842363,-251104.429022261,0.00720264745960678,20,45888855.4380094,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"602",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150970.566678639,-251850.418992296,0.00892205560394548,20,45888003.3303368,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"603",-2536550.07160346,17902031709175.3,0.48851957488169,3,12001587.8983664,150390.184127022,-252131.152380919,0.00767922726319794,19,43579666.6419968,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"604",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150595.976228859,-248107.808093101,-0.00879824814332806,20,45888752.5112364,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"605",-2536970.9912856,17902032257210.2,0.534778941412533,3,12002429.7377307,150995.281857073,-254336.172946284,0.00693457312715479,20,45887953.8999799,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"606",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150859.218071547,-253658.577300596,0.00780130178349038,20,45888226.027551,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"607",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151040.867105959,-251633.558754648,0.00573651330006679,20,45887862.7294822,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"608",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150901.324037279,-253313.238766533,0.0187509308833789,20,45888141.8156195,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"609",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151144.059033188,-253401.63417084,-0.00220481121303988,20,45887656.3456277,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"610",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150700.451868648,-252913.667919139,0.00906599198819312,20,45888543.5599568,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"611",-2536127.97928458,17902031480133.1,0.439034773377593,3,12000743.7137286,150827.397921585,-254907.776617917,-0.00979264025550103,20,45888289.6678509,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"612",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150781.637068394,-253524.464369588,-0.00427835091863311,20,45888381.1895573,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"613",-2536889.44399333,17902032049057.1,0.521953836202136,3,12002266.6431461,150809.750665368,-250475.548524346,-0.00351327454401766,20,45888324.9623634,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"614",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150937.694474029,-252171.579168733,0.00344343433551129,20,45888069.074746,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"615",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150984.272063021,-254027.595966717,-0.0087626316161402,20,45887975.9195681,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"616",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150693.914605515,-250477.562666349,-0.0139805521927598,18,41269561.7275966,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"617",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150977.976012703,-253856.614531853,0.00733995368371472,20,45887988.5116687,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"618",-2536798.64129455,17902031877025.9,0.509956563732036,3,12002085.0377486,150890.632740813,-252843.305652847,-0.000446732971244499,20,45888163.1982125,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"619",-2536269.67058658,17902031456176.3,0.450581910557098,3,12001027.0963326,150857.292764905,-252828.324246073,-0.0133468054609112,20,45888229.8781643,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"620",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150964.91552525,-253261.387952865,-0.0142373892364082,20,45888014.6326436,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"621",-2536782.800781,17902026346938.1,0.521033998432379,4,14311550.8101647,150933.31838912,-251988.610428663,0.00109029014267897,20,45888077.8269159,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"622",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151021.249935461,-252079.32824337,0.00770735616470644,20,45887901.9638232,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"623",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150938.278632632,-252909.888406314,-8.62819537371903e-05,20,45888067.9064288,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"624",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150787.916818729,-250208.308796,-0.0179774226102467,20,45888368.6300566,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"625",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150710.65607272,-253726.648229921,0.00242121294958409,20,45888523.1515487,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"626",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150772.479917786,-253584.949141685,-0.0046606557761634,20,45888399.5038585,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"627",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150989.393353806,-254160.370127685,-0.0087626316161402,20,45887965.6769865,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"628",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150973.014019271,-249248.408422716,-0.0024644653915282,20,45887998.4356556,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
